"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2013 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
49,16,Utah,"Married men, spouse present",628    ,513    ,81.7    ,502    ,79.9    ,11    ,2.2    ,1.6  ,–,2.8  
49,17,Utah,"Married women, spouse present",605    ,347    ,57.4    ,337    ,55.8    ,10    ,2.9    ,2.0  ,–,3.8  
49,18,Utah,Women who maintain families,95    ,65    ,68.2    ,61    ,64.2    ,4    ,5.9    ,3.0  ,–,8.8  
49,19,Utah,"Total, 16 to 19 years",166    ,81    ,48.7    ,69    ,41.4    ,12    ,14.9    ,10.8  ,–,19.0  
49,20,Utah,"Total, 20 to 24 years",220    ,181    ,82.2    ,170    ,77.1    ,11    ,6.2    ,4.4  ,–,8.0  
49,21,Utah,"Total, 25 to 34 years",462    ,367    ,79.4    ,354    ,76.7    ,12    ,3.4    ,2.5  ,–,4.3  
49,22,Utah,"Total, 35 to 44 years",373    ,303    ,81.4    ,291    ,78.2    ,12    ,4.0    ,2.9  ,–,5.1  
49,23,Utah,"Total, 45 to 54 years",313    ,257    ,82.1    ,249    ,79.6    ,8    ,3.1    ,2.0  ,–,4.2  
49,24,Utah,"Total, 55 to 64 years",264    ,184    ,69.6    ,179    ,67.6    ,5    ,2.9    ,1.7  ,–,4.1  
49,25,Utah,"Total, 65 years and over",270    ,53    ,19.6    ,52    ,19.1    ,1    ,2.5    ,0.4  ,–,4.6  
49,26,Utah,"Men, 16 to 19 years",79    ,36    ,46.2    ,29    ,37.5    ,7    ,18.7    ,11.8  ,–,25.6  
49,27,Utah,"Men, 20 to 24 years",116    ,99    ,85.3    ,93    ,79.9    ,6    ,6.3    ,3.9  ,–,8.7  
49,28,Utah,"Men, 25 to 34 years",234    ,218    ,93.2    ,211    ,90.2    ,7    ,3.2    ,2.0  ,–,4.4  
49,29,Utah,"Men, 35 to 44 years",189    ,174    ,92.1    ,167    ,88.5    ,7    ,3.9    ,2.5  ,–,5.3  
49,30,Utah,"Men, 45 to 54 years",163    ,150    ,92.2    ,146    ,89.5    ,4    ,2.9    ,1.6  ,–,4.2  
49,31,Utah,"Men, 55 to 64 years",127    ,98    ,77.4    ,95    ,75.2    ,3    ,2.8    ,1.2  ,–,4.4  
49,32,Utah,"Men, 65 years and over",122    ,32    ,26.5    ,31    ,25.6    ,1    ,3.4    ,0.3  ,–,6.5  
49,33,Utah,"Women, 16 to 19 years",87    ,44    ,50.9    ,39    ,44.9    ,5    ,11.8    ,6.8  ,–,16.8  
49,34,Utah,"Women, 20 to 24 years",104    ,82    ,78.7    ,77    ,73.9    ,5    ,6.1    ,3.5  ,–,8.7  
49,35,Utah,"Women, 25 to 34 years",228    ,149    ,65.3    ,144    ,63.0    ,5    ,3.6    ,2.1  ,–,5.1  
49,36,Utah,"Women, 35 to 44 years",184    ,129    ,70.4    ,124    ,67.6    ,5    ,4.1    ,2.4  ,–,5.8  
49,37,Utah,"Women, 45 to 54 years",150    ,107    ,71.1    ,103    ,68.8    ,3    ,3.3    ,1.6  ,–,5.0  
49,38,Utah,"Women, 55 to 64 years",138    ,86    ,62.4    ,83    ,60.5    ,3    ,3.1    ,1.3  ,–,4.9  
49,40,Utah,"White, 16 to 19 years",150    ,74    ,49.1    ,64    ,42.3    ,10    ,13.9    ,9.7  ,–,18.1  
49,41,Utah,"White, 20 to 24 years",203    ,166    ,82.0    ,157    ,77.1    ,10    ,5.9    ,4.1  ,–,7.7  
49,42,Utah,"White, 25 to 34 years",431    ,348    ,80.8    ,337    ,78.1    ,12    ,3.4    ,2.4  ,–,4.4  
49,43,Utah,"White, 35 to 44 years",349    ,285    ,81.8    ,275    ,78.9    ,10    ,3.6    ,2.5  ,–,4.7  
49,44,Utah,"White, 45 to 54 years",302    ,250    ,82.6    ,242    ,80.1    ,8    ,3.1    ,2.0  ,–,4.2  
49,45,Utah,"White, 55 to 64 years",249    ,174    ,69.9    ,169    ,68.0    ,5    ,2.7    ,1.5  ,–,3.9  
49,46,Utah,"White, 65 years and over",261    ,52    ,20.1    ,51    ,19.6    ,1    ,2.5    ,0.4  ,–,4.6  
49,63,Utah,"Hispanic or Latino ethnicity, 25 to 34 years",54    ,41    ,76.2    ,39    ,71.3    ,3    ,6.4    ,2.8  ,–,10.0  
49,64,Utah,"Hispanic or Latino ethnicity, 35 to 44 years",51    ,41    ,80.6    ,39    ,76.6    ,2    ,4.9    ,1.8  ,–,8.0  
49,65,Utah,"Hispanic or Latino ethnicity, 45 to 54 years",39    ,33    ,84.3    ,32    ,81.0    ,1    ,3.9    ,0.7  ,–,7.1  
50,01,Vermont,Total,513    ,350    ,68.3    ,335    ,65.4    ,15    ,4.3    ,3.8  ,–,4.8  
50,02,Vermont,Men,251    ,180    ,71.9    ,172    ,68.5    ,8    ,4.6    ,3.9  ,–,5.3  
50,03,Vermont,Women,262    ,170    ,64.9    ,163    ,62.3    ,7    ,4.0    ,3.4  ,–,4.6  
50,04,Vermont,White,491    ,336    ,68.5    ,322    ,65.7    ,14    ,4.2    ,3.7  ,–,4.7  
50,05,Vermont,"White, men",240    ,173    ,72.2    ,166    ,69.0    ,8    ,4.5    ,3.8  ,–,5.2  
50,06,Vermont,"White, women",251    ,163    ,65.0    ,157    ,62.5    ,6    ,3.8    ,3.2  ,–,4.4  
50,10,Vermont,Asian,9    ,7    ,73.9    ,7    ,71.7    ,( 3 ),2.9    ,0.3  ,–,5.5  
50,16,Vermont,"Married men, spouse present",138    ,105    ,76.4    ,102    ,74.3    ,3    ,2.8    ,2.1  ,–,3.5  
50,17,Vermont,"Married women, spouse present",135    ,92    ,68.5    ,90    ,67.0    ,2    ,2.2    ,1.6  ,–,2.8  
50,18,Vermont,Women who maintain families,22    ,17    ,76.0    ,16    ,71.3    ,1    ,6.1    ,3.6  ,–,8.6  
50,19,Vermont,"Total, 16 to 19 years",30    ,13    ,43.4    ,11    ,36.9    ,2    ,14.9    ,10.5  ,–,19.3  
50,20,Vermont,"Total, 20 to 24 years",41    ,30    ,73.4    ,27    ,66.8    ,3    ,8.9    ,6.6  ,–,11.2  
50,21,Vermont,"Total, 25 to 34 years",77    ,64    ,83.7    ,61    ,79.1    ,4    ,5.5    ,4.3  ,–,6.7  
50,22,Vermont,"Total, 35 to 44 years",77    ,67    ,86.8    ,65    ,84.4    ,2    ,2.8    ,1.9  ,–,3.7  
50,23,Vermont,"Total, 45 to 54 years",91    ,79    ,86.9    ,77    ,84.6    ,2    ,2.6    ,1.8  ,–,3.4  
50,24,Vermont,"Total, 55 to 64 years",95    ,74    ,77.1    ,71    ,74.7    ,2    ,3.0    ,2.2  ,–,3.8  
50,25,Vermont,"Total, 65 years and over",102    ,24    ,23.4    ,23    ,22.7    ,1    ,3.3    ,1.8  ,–,4.8  
50,26,Vermont,"Men, 16 to 19 years",14    ,6    ,41.8    ,5    ,34.5    ,1    ,17.4    ,10.1  ,–,24.7  
50,27,Vermont,"Men, 20 to 24 years",21    ,15    ,72.5    ,14    ,67.4    ,1    ,7.0    ,4.2  ,–,9.8  
50,28,Vermont,"Men, 25 to 34 years",39    ,34    ,88.0    ,32    ,82.5    ,2    ,6.2    ,4.4  ,–,8.0  
50,29,Vermont,"Men, 35 to 44 years",39    ,36    ,91.4    ,35    ,88.9    ,1    ,2.7    ,1.6  ,–,3.8  
50,30,Vermont,"Men, 45 to 54 years",44    ,39    ,89.2    ,37    ,86.0    ,1    ,3.6    ,2.3  ,–,4.9  
50,31,Vermont,"Men, 55 to 64 years",47    ,38    ,79.6    ,36    ,76.4    ,1    ,4.0    ,2.6  ,–,5.4  
50,32,Vermont,"Men, 65 years and over",47    ,13    ,27.3    ,13    ,26.7    ,( 3 ),2.2    ,0.5  ,–,3.9  
50,33,Vermont,"Women, 16 to 19 years",17    ,8    ,44.7    ,7    ,38.9    ,1    ,13.1    ,7.6  ,–,18.6  
50,34,Vermont,"Women, 20 to 24 years",20    ,15    ,74.3    ,13    ,66.3    ,2    ,10.9    ,7.3  ,–,14.5  
50,35,Vermont,"Women, 25 to 34 years",37    ,30    ,79.1    ,28    ,75.5    ,1    ,4.6    ,3.0  ,–,6.2  
50,36,Vermont,"Women, 35 to 44 years",38    ,31    ,82.2    ,30    ,79.8    ,1    ,2.9    ,1.6  ,–,4.2  
50,37,Vermont,"Women, 45 to 54 years",47    ,40    ,84.8    ,40    ,83.4    ,1    ,1.6    ,0.8  ,–,2.4  
50,38,Vermont,"Women, 55 to 64 years",48    ,36    ,74.6    ,35    ,73.1    ,1    ,2.0    ,1.0  ,–,3.0  
50,39,Vermont,"Women, 65 years and over",55    ,11    ,20.1    ,10    ,19.1    ,1    ,4.7    ,2.0  ,–,7.4  
50,40,Vermont,"White, 16 to 19 years",28    ,13    ,45.2    ,11    ,38.7    ,2    ,14.2    ,9.8  ,–,18.6  
50,41,Vermont,"White, 20 to 24 years",37    ,28    ,74.9    ,26    ,68.4    ,2    ,8.6    ,6.3  ,–,10.9  
50,42,Vermont,"White, 25 to 34 years",72    ,61    ,84.3    ,58    ,79.7    ,3    ,5.4    ,4.2  ,–,6.6  
50,43,Vermont,"White, 35 to 44 years",73    ,64    ,86.8    ,62    ,84.6    ,2    ,2.6    ,1.8  ,–,3.4  
50,44,Vermont,"White, 45 to 54 years",88    ,76    ,87.3    ,75    ,85.1    ,2    ,2.6    ,1.8  ,–,3.4  
50,45,Vermont,"White, 55 to 64 years",92    ,71    ,77.3    ,69    ,74.9    ,2    ,3.1    ,2.2  ,–,4.0  
50,46,Vermont,"White, 65 years and over",100    ,23    ,23.2    ,23    ,22.5    ,1    ,2.9    ,1.4  ,–,4.4  
51,01,Virginia,Total,"6,385    ","4,231    ",66.3    ,"3,993    ",62.5    ,238    ,5.6    ,5.1  ,–,6.1  
51,02,Virginia,Men,"3,050    ","2,207    ",72.4    ,"2,084    ",68.3    ,122    ,5.6    ,4.9  ,–,6.3  
51,03,Virginia,Women,"3,335    ","2,024    ",60.7    ,"1,909    ",57.2    ,115    ,5.7    ,5.0  ,–,6.4  
51,04,Virginia,White,"4,672    ","3,100    ",66.3    ,"2,957    ",63.3    ,143    ,4.6    ,4.1  ,–,5.1  
51,05,Virginia,"White, men","2,275    ","1,676    ",73.7    ,"1,603    ",70.4    ,73    ,4.4    ,3.7  ,–,5.1  
51,06,Virginia,"White, women","2,397    ","1,424    ",59.4    ,"1,354    ",56.5    ,69    ,4.9    ,4.1  ,–,5.7  
51,07,Virginia,Black or African American,"1,195    ",776    ,65.0    ,702    ,58.7    ,74    ,9.6    ,7.9  ,–,11.3  
51,08,Virginia,"Black or African American, men",540    ,351    ,65.0    ,312    ,57.8    ,39    ,11.0    ,8.4  ,–,13.6  
51,09,Virginia,"Black or African American, women",655    ,425    ,64.9    ,390    ,59.5    ,36    ,8.4    ,6.3  ,–,10.5  
51,10,Virginia,Asian,384    ,275    ,71.6    ,266    ,69.1    ,10    ,3.5    ,2.2  ,–,4.8  
51,11,Virginia,"Asian, men",189    ,147    ,77.5    ,141    ,74.7    ,5    ,3.6    ,1.7  ,–,5.5  
51,12,Virginia,"Asian, women",195    ,129    ,65.9    ,124    ,63.7    ,4    ,3.4    ,1.4  ,–,5.4  
51,13,Virginia,Hispanic or Latino ethnicity,416    ,302    ,72.7    ,286    ,68.9    ,16    ,5.2    ,3.6  ,–,6.8  
51,14,Virginia,"Hispanic or Latino ethnicity, men",221    ,187    ,84.8    ,179    ,81.0    ,8    ,4.4    ,2.5  ,–,6.3  
51,15,Virginia,"Hispanic or Latino ethnicity, women",195    ,115    ,59.0    ,108    ,55.2    ,7    ,6.5    ,3.6  ,–,9.4  
51,16,Virginia,"Married men, spouse present","1,686    ","1,289    ",76.5    ,"1,258    ",74.6    ,31    ,2.4    ,1.8  ,–,3.0  
51,17,Virginia,"Married women, spouse present","1,710    ","1,057    ",61.8    ,"1,019    ",59.6    ,38    ,3.6    ,2.8  ,–,4.4  
51,18,Virginia,Women who maintain families,359    ,257    ,71.4    ,233    ,64.8    ,24    ,9.4    ,6.9  ,–,11.9  
51,19,Virginia,"Total, 16 to 19 years",421    ,151    ,35.8    ,116    ,27.5    ,35    ,23.3    ,18.2  ,–,28.4  
51,20,Virginia,"Total, 20 to 24 years",507    ,359    ,70.8    ,318    ,62.8    ,40    ,11.3    ,9.0  ,–,13.6  
51,21,Virginia,"Total, 25 to 34 years","1,106    ",920    ,83.2    ,869    ,78.5    ,51    ,5.6    ,4.6  ,–,6.6  
51,22,Virginia,"Total, 35 to 44 years","1,092    ",939    ,86.0    ,895    ,81.9    ,44    ,4.7    ,3.8  ,–,5.6  
51,23,Virginia,"Total, 45 to 54 years","1,167    ",957    ,82.1    ,928    ,79.6    ,29    ,3.0    ,2.3  ,–,3.7  
51,24,Virginia,"Total, 55 to 64 years",970    ,672    ,69.3    ,646    ,66.6    ,26    ,3.9    ,2.9  ,–,4.9  
51,25,Virginia,"Total, 65 years and over","1,121    ",233    ,20.7    ,221    ,19.7    ,12    ,5.0    ,3.1  ,–,6.9  
51,26,Virginia,"Men, 16 to 19 years",218    ,77    ,35.1    ,58    ,26.8    ,18    ,23.9    ,16.6  ,–,31.2  
51,27,Virginia,"Men, 20 to 24 years",251    ,187    ,74.5    ,162    ,64.6    ,25    ,13.3    ,9.8  ,–,16.8  
51,28,Virginia,"Men, 25 to 34 years",524    ,474    ,90.4    ,448    ,85.4    ,26    ,5.5    ,4.1  ,–,6.9  
51,29,Virginia,"Men, 35 to 44 years",535    ,505    ,94.5    ,481    ,90.0    ,24    ,4.8    ,3.5  ,–,6.1  
51,30,Virginia,"Men, 45 to 54 years",582    ,509    ,87.5    ,496    ,85.2    ,13    ,2.6    ,1.7  ,–,3.5  
51,31,Virginia,"Men, 55 to 64 years",441    ,327    ,74.1    ,314    ,71.2    ,13    ,3.9    ,2.5  ,–,5.3  
51,32,Virginia,"Men, 65 years and over",499    ,128    ,25.7    ,125    ,25.1    ,3    ,2.2    ,0.5  ,–,3.9  
51,33,Virginia,"Women, 16 to 19 years",203    ,74    ,36.6    ,57    ,28.2    ,17    ,22.7    ,15.5  ,–,29.9  
51,34,Virginia,"Women, 20 to 24 years",256    ,172    ,67.1    ,156    ,61.0    ,16    ,9.0    ,6.0  ,–,12.0  
51,35,Virginia,"Women, 25 to 34 years",582    ,446    ,76.6    ,421    ,72.3    ,25    ,5.6    ,4.1  ,–,7.1  
51,36,Virginia,"Women, 35 to 44 years",558    ,434    ,77.8    ,414    ,74.2    ,20    ,4.7    ,3.3  ,–,6.1  
51,37,Virginia,"Women, 45 to 54 years",585    ,448    ,76.7    ,433    ,74.0    ,16    ,3.5    ,2.4  ,–,4.6  
51,38,Virginia,"Women, 55 to 64 years",529    ,345    ,65.3    ,332    ,62.8    ,13    ,3.8    ,2.4  ,–,5.2  
51,39,Virginia,"Women, 65 years and over",622    ,105    ,16.8    ,96    ,15.4    ,9    ,8.3    ,4.6  ,–,12.0  
51,40,Virginia,"White, 16 to 19 years",283    ,107    ,37.8    ,88    ,31.0    ,19    ,18.0    ,12.7  ,–,23.3  
51,41,Virginia,"White, 20 to 24 years",337    ,245    ,72.8    ,222    ,65.9    ,23    ,9.5    ,6.9  ,–,12.1  
51,42,Virginia,"White, 25 to 34 years",776    ,642    ,82.8    ,615    ,79.2    ,28    ,4.3    ,3.2  ,–,5.4  
51,43,Virginia,"White, 35 to 44 years",784    ,678    ,86.5    ,652    ,83.1    ,26    ,3.8    ,2.8  ,–,4.8  
51,44,Virginia,"White, 45 to 54 years",857    ,706    ,82.4    ,688    ,80.3    ,18    ,2.6    ,1.8  ,–,3.4  
51,45,Virginia,"White, 55 to 64 years",751    ,532    ,70.9    ,514    ,68.3    ,19    ,3.6    ,2.5  ,–,4.7  
51,46,Virginia,"White, 65 years and over",884    ,188    ,21.3    ,179    ,20.3    ,9    ,5.0    ,2.9  ,–,7.1  
51,48,Virginia,"Black or African American, 20 to 24 years",115    ,77    ,66.9    ,65    ,56.5    ,12    ,15.5    ,8.8  ,–,22.2  
51,49,Virginia,"Black or African American, 25 to 34 years",222    ,189    ,85.1    ,170    ,76.4    ,19    ,10.1    ,6.6  ,–,13.6  
51,50,Virginia,"Black or African American, 35 to 44 years",195    ,170    ,86.9    ,156    ,79.6    ,14    ,8.4    ,5.1  ,–,11.7  
51,51,Virginia,"Black or African American, 45 to 54 years",218    ,176    ,80.7    ,168    ,77.0    ,8    ,4.5    ,2.1  ,–,6.9  
51,52,Virginia,"Black or African American, 55 to 64 years",169    ,104    ,61.3    ,99    ,58.4    ,5    ,4.8    ,1.6  ,–,8.0  
51,56,Virginia,"Asian, 25 to 34 years",72    ,62    ,86.2    ,61    ,85.0    ,1    ,1.4    ,( 2 ),–,( 2 )
51,57,Virginia,"Asian, 35 to 44 years",93    ,76    ,81.3    ,72    ,77.6    ,4    ,4.6    ,1.7  ,–,7.5  
51,58,Virginia,"Asian, 45 to 54 years",77    ,67    ,86.5    ,65    ,84.6    ,1    ,2.2    ,( 2 ),–,( 2 )
51,63,Virginia,"Hispanic or Latino ethnicity, 25 to 34 years",130    ,102    ,78.8    ,98    ,75.4    ,5    ,4.4    ,1.8  ,–,7.0  
51,64,Virginia,"Hispanic or Latino ethnicity, 35 to 44 years",98    ,84    ,85.3    ,78    ,79.8    ,5    ,6.5    ,3.0  ,–,10.0  
51,65,Virginia,"Hispanic or Latino ethnicity, 45 to 54 years",60    ,51    ,84.7    ,49    ,81.3    ,2    ,4.1    ,0.6  ,–,7.6  
53,01,Washington,Total,"5,442    ","3,461    ",63.6    ,"3,221    ",59.2    ,241    ,7.0    ,6.4  ,–,7.6  
53,02,Washington,Men,"2,673    ","1,861    ",69.6    ,"1,723    ",64.5    ,138    ,7.4    ,6.6  ,–,8.2  
53,03,Washington,Women,"2,769    ","1,601    ",57.8    ,"1,498    ",54.1    ,103    ,6.4    ,5.6  ,–,7.2  
53,04,Washington,White,"4,456    ","2,838    ",63.7    ,"2,646    ",59.4    ,191    ,6.7    ,6.1  ,–,7.3  
53,05,Washington,"White, men","2,198    ","1,531    ",69.6    ,"1,422    ",64.7    ,108    ,7.1    ,6.2  ,–,8.0  
53,06,Washington,"White, women","2,258    ","1,307    ",57.9    ,"1,224    ",54.2    ,83    ,6.4    ,5.5  ,–,7.3  
53,07,Washington,Black or African American,177    ,113    ,63.9    ,97    ,54.8    ,16    ,14.2    ,10.1  ,–,18.3  
53,08,Washington,"Black or African American, men",94    ,69    ,72.8    ,58    ,61.9    ,10    ,15.0    ,9.4  ,–,20.6  
53,09,Washington,"Black or African American, women",83    ,44    ,53.7    ,39    ,46.7    ,6    ,12.9    ,6.4  ,–,19.4  
53,10,Washington,Asian,430    ,268    ,62.4    ,258    ,60.1    ,10    ,3.7    ,2.3  ,–,5.1  
53,11,Washington,"Asian, men",184    ,127    ,68.8    ,123    ,66.8    ,4    ,3.0    ,1.1  ,–,4.9  
53,12,Washington,"Asian, women",245    ,141    ,57.6    ,135    ,55.1    ,6    ,4.3    ,2.2  ,–,6.4  
53,13,Washington,Hispanic or Latino ethnicity,487    ,341    ,70.1    ,311    ,63.9    ,30    ,8.8    ,6.3  ,–,11.3  
53,14,Washington,"Hispanic or Latino ethnicity, men",257    ,203    ,79.0    ,186    ,72.6    ,17    ,8.2    ,5.0  ,–,11.4  
53,15,Washington,"Hispanic or Latino ethnicity, women",230    ,138    ,60.2    ,125    ,54.3    ,14    ,9.8    ,5.6  ,–,14.0  
53,16,Washington,"Married men, spouse present","1,419    ","1,046    ",73.7    ,"1,008    ",71.0    ,38    ,3.6    ,2.8  ,–,4.4  
53,17,Washington,"Married women, spouse present","1,403    ",830    ,59.2    ,796    ,56.7    ,34    ,4.1    ,3.2  ,–,5.0  
53,18,Washington,Women who maintain families,274    ,187    ,68.3    ,172    ,63.0    ,14    ,7.7    ,5.1  ,–,10.3  
53,19,Washington,"Total, 16 to 19 years",355    ,122    ,34.3    ,84    ,23.8    ,37    ,30.7    ,24.2  ,–,37.2  
53,20,Washington,"Total, 20 to 24 years",448    ,335    ,74.9    ,293    ,65.4    ,42    ,12.7    ,10.2  ,–,15.2  
53,21,Washington,"Total, 25 to 34 years",933    ,761    ,81.5    ,711    ,76.2    ,50    ,6.5    ,5.3  ,–,7.7  
53,22,Washington,"Total, 35 to 44 years",943    ,785    ,83.2    ,743    ,78.8    ,42    ,5.3    ,4.2  ,–,6.4  
53,23,Washington,"Total, 45 to 54 years",907    ,735    ,81.1    ,699    ,77.1    ,36    ,4.9    ,3.8  ,–,6.0  
53,24,Washington,"Total, 55 to 64 years",889    ,572    ,64.4    ,546    ,61.4    ,26    ,4.5    ,3.4  ,–,5.6  
53,25,Washington,"Total, 65 years and over",968    ,152    ,15.7    ,144    ,14.9    ,8    ,5.0    ,2.7  ,–,7.3  
53,26,Washington,"Men, 16 to 19 years",189    ,65    ,34.1    ,46    ,24.0    ,19    ,29.4    ,20.7  ,–,38.1  
53,27,Washington,"Men, 20 to 24 years",226    ,178    ,78.8    ,151    ,67.1    ,26    ,14.9    ,11.1  ,–,18.7  
53,28,Washington,"Men, 25 to 34 years",455    ,410    ,90.1    ,382    ,84.1    ,27    ,6.7    ,5.0  ,–,8.4  
53,29,Washington,"Men, 35 to 44 years",477    ,441    ,92.4    ,419    ,87.8    ,22    ,4.9    ,3.5  ,–,6.3  
53,30,Washington,"Men, 45 to 54 years",463    ,390    ,84.2    ,369    ,79.6    ,21    ,5.4    ,3.9  ,–,6.9  
53,31,Washington,"Men, 55 to 64 years",426    ,296    ,69.4    ,278    ,65.2    ,18    ,6.1    ,4.2  ,–,8.0  
53,32,Washington,"Men, 65 years and over",437    ,83    ,18.9    ,79    ,18.0    ,4    ,4.9    ,1.7  ,–,8.1  
53,33,Washington,"Women, 16 to 19 years",166    ,57    ,34.5    ,39    ,23.5    ,18    ,32.0    ,22.3  ,–,41.7  
53,34,Washington,"Women, 20 to 24 years",222    ,158    ,71.0    ,142    ,63.7    ,16    ,10.2    ,6.9  ,–,13.5  
53,35,Washington,"Women, 25 to 34 years",478    ,351    ,73.4    ,328    ,68.7    ,22    ,6.4    ,4.6  ,–,8.2  
53,36,Washington,"Women, 35 to 44 years",466    ,344    ,73.9    ,324    ,69.6    ,20    ,5.8    ,4.1  ,–,7.5  
53,37,Washington,"Women, 45 to 54 years",444    ,345    ,77.8    ,331    ,74.5    ,15    ,4.3    ,2.8  ,–,5.8  
53,38,Washington,"Women, 55 to 64 years",463    ,276    ,59.7    ,268    ,58.0    ,8    ,2.8    ,1.5  ,–,4.1  
53,39,Washington,"Women, 65 years and over",530    ,69    ,13.1    ,66    ,12.4    ,4    ,5.2    ,1.6  ,–,8.8  
53,40,Washington,"White, 16 to 19 years",269    ,98    ,36.3    ,68    ,25.2    ,30    ,30.7    ,23.4  ,–,38.0  
53,41,Washington,"White, 20 to 24 years",345    ,263    ,76.4    ,231    ,67.0    ,32    ,12.3    ,9.5  ,–,15.1  
53,42,Washington,"White, 25 to 34 years",715    ,595    ,83.2    ,556    ,77.7    ,39    ,6.6    ,5.2  ,–,8.0  
53,43,Washington,"White, 35 to 44 years",751    ,630    ,83.9    ,597    ,79.4    ,34    ,5.3    ,4.1  ,–,6.5  
53,44,Washington,"White, 45 to 54 years",755    ,616    ,81.6    ,588    ,77.9    ,28    ,4.6    ,3.5  ,–,5.7  
53,45,Washington,"White, 55 to 64 years",767    ,497    ,64.8    ,476    ,62.1    ,21    ,4.2    ,3.0  ,–,5.4  
53,46,Washington,"White, 65 years and over",854    ,138    ,16.2    ,131    ,15.3    ,7    ,5.2    ,2.7  ,–,7.7  
53,56,Washington,"Asian, 25 to 34 years",86    ,68    ,79.2    ,66    ,76.7    ,2    ,3.2    ,0.5  ,–,5.9  
53,57,Washington,"Asian, 35 to 44 years",89    ,77    ,86.2    ,76    ,85.1    ,1    ,1.3    ,( 2 ),–,( 2 )
53,58,Washington,"Asian, 45 to 54 years",75    ,58    ,76.7    ,56    ,74.5    ,2    ,2.9    ,0.1  ,–,5.7  
53,59,Washington,"Asian, 55 to 64 years",61    ,37    ,60.8    ,35    ,57.8    ,2    ,4.9    ,0.4  ,–,9.4  
53,62,Washington,"Hispanic or Latino ethnicity, 20 to 24 years",53    ,38    ,70.4    ,33    ,62.1    ,4    ,11.8    ,3.0  ,–,20.6  
53,63,Washington,"Hispanic or Latino ethnicity, 25 to 34 years",113    ,88    ,77.8    ,84    ,74.1    ,4    ,4.8    ,1.1  ,–,8.5  
53,64,Washington,"Hispanic or Latino ethnicity, 35 to 44 years",125    ,109    ,87.4    ,101    ,80.8    ,8    ,7.6    ,3.4  ,–,11.8  
53,65,Washington,"Hispanic or Latino ethnicity, 45 to 54 years",77    ,64    ,83.0    ,61    ,79.1    ,3    ,4.6    ,0.4  ,–,8.8  
54,01,West Virginia,Total,"1,487    ",801    ,53.8    ,748    ,50.3    ,53    ,6.6    ,5.9  ,–,7.3  
54,02,West Virginia,Men,724    ,431    ,59.6    ,398    ,55.0    ,34    ,7.8    ,6.7  ,–,8.9  
54,03,West Virginia,Women,764    ,370    ,48.4    ,351    ,45.9    ,19    ,5.1    ,4.2  ,–,6.0  
54,04,West Virginia,White,"1,408    ",755    ,53.6    ,705    ,50.1    ,50    ,6.7    ,6.0  ,–,7.4  
54,05,West Virginia,"White, men",684    ,405    ,59.3    ,373    ,54.6    ,32    ,7.8    ,6.7  ,–,8.9  
54,06,West Virginia,"White, women",724    ,350    ,48.3    ,331    ,45.7    ,19    ,5.3    ,4.3  ,–,6.3  
54,07,West Virginia,Black or African American,45    ,26    ,57.9    ,24    ,54.1    ,2    ,6.7    ,2.8  ,–,10.6  
54,08,West Virginia,"Black or African American, men",23    ,14    ,60.8    ,13    ,54.0    ,2    ,11.2    ,4.4  ,–,18.0  
54,09,West Virginia,"Black or African American, women",22    ,12    ,54.8    ,12    ,54.1    ,( 3 ),1.4    ,( 2 ),–,( 2 )
54,16,West Virginia,"Married men, spouse present",404    ,262    ,65.0    ,249    ,61.7    ,13    ,5.0    ,3.9  ,–,6.1  
54,17,West Virginia,"Married women, spouse present",402    ,212    ,52.9    ,205    ,51.1    ,7    ,3.3    ,2.3  ,–,4.3  
